collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 09:49:57,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,9.8325,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250275,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 09:51:36,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,9.86,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250276,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 09:53:18,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,9.888333333333334,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250277,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 09:55:07,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,9.91861111111111,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250278,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 09:57:11,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,9.953055555555554,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250279,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX165,250317,174.0,170.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 09:57:41,UTC,-63.49974,43.49272,0101000020E61000006440F67AF7BF4FC0E50AEF7211BF4540,2022,10,4,277,9.961388888888887,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250280,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX163,250227,168.0,164.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 09:57:54,UTC,-63.49543,43.50647,0101000020E610000088BA0F406ABF4FC0DB334B02D4C04540,2022,10,4,277,9.965,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250281,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 09:59:15,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,9.987499999999999,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250282,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX165,250317,174.0,170.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 09:59:32,UTC,-63.49974,43.49272,0101000020E61000006440F67AF7BF4FC0E50AEF7211BF4540,2022,10,4,277,9.992222222222221,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250283,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:01:16,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.021111111111113,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250284,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:03:14,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.05388888888889,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250285,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX165,250317,174.0,170.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:06:21,UTC,-63.49974,43.49272,0101000020E61000006440F67AF7BF4FC0E50AEF7211BF4540,2022,10,4,277,10.105833333333333,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250286,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:08:20,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.13888888888889,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250287,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:10:03,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.167499999999999,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250288,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX163,250227,168.0,164.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:11:26,UTC,-63.49543,43.50647,0101000020E610000088BA0F406ABF4FC0DB334B02D4C04540,2022,10,4,277,10.190555555555555,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250289,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:11:54,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.198333333333334,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250290,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX163,250227,168.0,164.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:13:26,UTC,-63.49543,43.50647,0101000020E610000088BA0F406ABF4FC0DB334B02D4C04540,2022,10,4,277,10.223888888888888,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250291,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:13:30,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.225,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250292,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX165,250317,174.0,170.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:15:04,UTC,-63.49974,43.49272,0101000020E61000006440F67AF7BF4FC0E50AEF7211BF4540,2022,10,4,277,10.251111111111111,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250293,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:15:08,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.252222222222223,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250294,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX163,250227,168.0,164.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:15:21,UTC,-63.49543,43.50647,0101000020E610000088BA0F406ABF4FC0DB334B02D4C04540,2022,10,4,277,10.255833333333333,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250295,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:16:49,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.280277777777778,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250296,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX165,250317,174.0,170.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:16:59,UTC,-63.49974,43.49272,0101000020E61000006440F67AF7BF4FC0E50AEF7211BF4540,2022,10,4,277,10.283055555555556,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250297,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:18:37,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.31027777777778,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250298,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX165,250317,174.0,170.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:18:44,UTC,-63.49974,43.49272,0101000020E61000006440F67AF7BF4FC0E50AEF7211BF4540,2022,10,4,277,10.312222222222223,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250299,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX163,250227,168.0,164.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:19:00,UTC,-63.49543,43.50647,0101000020E610000088BA0F406ABF4FC0DB334B02D4C04540,2022,10,4,277,10.316666666666666,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250300,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:20:37,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.343611111111112,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250301,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX165,250317,174.0,170.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:20:38,UTC,-63.49974,43.49272,0101000020E61000006440F67AF7BF4FC0E50AEF7211BF4540,2022,10,4,277,10.34388888888889,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250302,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:22:31,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.375277777777779,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250303,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:24:16,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.404444444444445,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250304,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX163,250227,168.0,164.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:24:20,UTC,-63.49543,43.50647,0101000020E610000088BA0F406ABF4FC0DB334B02D4C04540,2022,10,4,277,10.405555555555557,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250305,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:26:11,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.436388888888889,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250306,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:27:55,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.465277777777777,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250307,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX163,250227,168.0,164.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:28:14,UTC,-63.49543,43.50647,0101000020E610000088BA0F406ABF4FC0DB334B02D4C04540,2022,10,4,277,10.470555555555556,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250308,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:29:48,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.496666666666666,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250309,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:31:31,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.525277777777779,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250310,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:33:20,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.555555555555557,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250311,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393332-2021-08-05,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX164,250299,169.0,165.0,A69-9001-62358,A69-9001,A69-9001-62358,,pinger,,,2022-10-04 10:35:24,UTC,-63.49979,43.50011,0101000020E6100000156F641EF9BF4FC08733BF9A03C04540,2022,10,4,277,10.59,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62358-2250312,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
